名称,分类,图片URL
QR高性能后托,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/QR%E9%AB%98%E6%80%A7%E8%83%BD%E5%90%8E%E6%89%98-removebg-preview.png
RM277托垫,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/RM277%E6%89%98%E5%9E%AB-removebg-preview.png
RM277托腮板,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/RM277%E6%89%98%E8%85%AE%E6%9D%BF-removebg-preview.png
S12K撞火枪托,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/S12K%E6%92%9E%E7%81%AB%E6%9E%AA%E6%89%98-removebg-preview.png
SCAR-H枪托尾盖,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/SCAR-H%E6%9E%AA%E6%89%98%E5%B0%BE%E7%9B%96-removebg-preview.png
SG552枪托尾盖,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/SG552%E6%9E%AA%E6%89%98%E5%B0%BE%E7%9B%96-removebg-preview.png
SMG45枪托尾盖,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/SMG45%E6%9E%AA%E6%89%98%E5%B0%BE%E7%9B%96-removebg-preview.png
SR-3M枪托尾盖,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/SR-3M%E6%9E%AA%E6%89%98%E5%B0%BE%E7%9B%96-removebg-preview.png
SVCH支点后托,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/SVCH%E6%94%AF%E7%82%B9%E5%90%8E%E6%89%98-removebg-preview.png
UR特种战术枪托,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/UR%E7%89%B9%E7%A7%8D%E6%88%98%E6%9C%AF%E6%9E%AA%E6%89%98-removebg-preview.png
UZI枪托,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/UZI%E6%9E%AA%E6%89%98-removebg-preview.png
UZI枪托尾盖,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/UZI%E6%9E%AA%E6%89%98%E5%B0%BE%E7%9B%96-removebg-preview.png
Vector共振一体式枪托,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/Vector%E5%85%B1%E6%8C%AF%E4%B8%80%E4%BD%93%E5%BC%8F%E6%9E%AA%E6%89%98-removebg-preview.png
Vector枪托尾盖,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/Vector%E6%9E%AA%E6%89%98%E5%B0%BE%E7%9B%96-removebg-preview.png
VSS精英一体枪托,枪托,https://hpromax.top/static/assets/ui-cutouts/%E9%85%8D%E4%BB%B6%E5%9B%BE%E7%89%87/%E6%9E%AA%E6%89%98/VSS%E7%B2%BE%E8%8B%B1%E4%B8%80%E4%BD%93%E6%9E%AA%E6%89%98-removebg-preview.png
